time                           architecture cpu_name guest guestnice hardirq host   idle   iowait mtm     nice os     serial_no softirq steal sys    user
2023-12-06T15:21:04.435506902Z aarch64      cpu3     0     0         0       node-4 2.933  0      unknown 0    Ubuntu unknown   0.033   0     2.8    93.5
2023-12-06T15:21:04.435506902Z aarch64      cpu4     0     0         0       node-4 2.933  0      unknown 0    Ubuntu unknown   0       0     1.867  94.466
2023-12-06T15:21:04.435506902Z aarch64      cpu5     0     0         0       node-4 3.3    0      unknown 0    Ubuntu unknown   0       0     1.767  94.3
2023-12-06T15:21:04.435506902Z aarch64      cpu6     0     0         0       node-4 3      0      unknown 0    Ubuntu unknown   0.033   0     2.8    93.566
2023-12-06T15:21:04.435506902Z aarch64      cpu7     0     0         0       node-4 3.867  0.033  unknown 0    Ubuntu unknown   0.067   0     2.267  93.166
2023-12-06T15:21:34.423720749Z aarch64      cpu0     0     0         0       node-4 3.467  0.1    unknown 0    Ubuntu unknown   0       0     2.133  93.9
2023-12-06T15:21:34.423720749Z aarch64      cpu1     0     0         0       node-4 3.633  0      unknown 0    Ubuntu unknown   0       0     2.033  93.6
2023-12-06T15:21:34.423720749Z aarch64      cpu2     0     0         0       node-4 3.667  0      unknown 0    Ubuntu unknown   0       0     4.2    91.666
2023-12-06T15:21:34.423720749Z aarch64      cpu3     0     0         0       node-4 3.067  0.033  unknown 0    Ubuntu unknown   0.033   0     2.267  94.166
2023-12-06T15:21:34.423720749Z aarch64      cpu4     0     0         0       node-4 4.5    0      unknown 0    Ubuntu unknown   0       0     3.233  91.733
2023-12-06T15:21:34.423720749Z aarch64      cpu5     0     0         0       node-4 3.3    0      unknown 0    Ubuntu unknown   0.033   0     2.6    93.666
2023-12-06T15:21:34.423720749Z aarch64      cpu6     0     0         0       node-4 3.967  0.033  unknown 0    Ubuntu unknown   0       0     2.567  92.933
2023-12-06T15:21:34.423720749Z aarch64      cpu7     0     0         0       node-4 3.367  0      unknown 0    Ubuntu unknown   0.067   0     2.433  93.6
2023-12-06T15:22:04.439441073Z aarch64      cpu0     0     0         0       node-4 3.667  0.033  unknown 0    Ubuntu unknown   0.033   0     2.567  93.466
2023-12-06T15:22:04.439441073Z aarch64      cpu1     0     0         0       node-4 3.167  0      unknown 0    Ubuntu unknown   0.033   0     2.333  94.266
2023-12-06T15:22:04.439441073Z aarch64      cpu2     0     0         0       node-4 3.033  0      unknown 0    Ubuntu unknown   0.033   0     1.867  94.866
2023-12-06T15:22:04.439441073Z aarch64      cpu3     0     0         0       node-4 4.267  0      unknown 0    Ubuntu unknown   0       0     2.467  93.1
2023-12-06T15:22:04.439441073Z aarch64      cpu4     0     0         0       node-4 3.8    0      unknown 0    Ubuntu unknown   0       0     2.5    93.3
2023-12-06T15:22:04.439441073Z aarch64      cpu5     0     0         0       node-4 3.367  0      unknown 0    Ubuntu unknown   0       0     3.333  92.966
2023-12-06T15:22:04.439441073Z aarch64      cpu6     0     0         0       node-4 4.367  0      unknown 0    Ubuntu unknown   0.033   0     2.433  92.9
2023-12-06T15:22:04.439441073Z aarch64      cpu7     0     0         0       node-4 2.767  0      unknown 0    Ubuntu unknown   0.033   0     2.433  94.633
2023-12-06T15:22:34.419512234Z aarch64      cpu0     0     0         0       node-4 3.067  0      unknown 0    Ubuntu unknown   0.033   0     1.867  94.5
2023-12-06T15:22:34.419512234Z aarch64      cpu1     0     0         0       node-4 3.433  0      unknown 0    Ubuntu unknown   0.033   0     3      92.833
2023-12-06T15:22:34.419512234Z aarch64      cpu2     0     0         0       node-4 3.833  0      unknown 0    Ubuntu unknown   0.033   0     2.333  93.533
2023-12-06T15:22:34.419512234Z aarch64      cpu3     0     0         0       node-4 3.567  0      unknown 0    Ubuntu unknown   0.033   0     2.433  93.333
2023-12-06T15:22:34.419512234Z aarch64      cpu4     0     0         0       node-4 3.6    0      unknown 0    Ubuntu unknown   0       0     2.1    93.733
2023-12-06T15:22:34.419512234Z aarch64      cpu5     0     0         0       node-4 3.4    0      unknown 0    Ubuntu unknown   0.033   0     3.033  93.166
2023-12-06T15:22:34.419512234Z aarch64      cpu6     0     0         0       node-4 3.8    0      unknown 0    Ubuntu unknown   0       0     3.3    92.333
2023-12-06T15:22:34.419512234Z aarch64      cpu7     0     0         0       node-4 3.7    0      unknown 0    Ubuntu unknown   0.067   0     2.833  93.066
2023-12-06T15:23:04.44109989Z  aarch64      cpu0     0     0         0       node-4 3.8    0.033  unknown 0    Ubuntu unknown   0       0     2.3    93.266
2023-12-06T15:23:04.44109989Z  aarch64      cpu1     0     0         0       node-4 3.267  0      unknown 0    Ubuntu unknown   0.033   0     2.467  93.666
2023-12-06T15:23:04.44109989Z  aarch64      cpu2     0     0         0       node-4 3.533  0      unknown 0    Ubuntu unknown   0.067   0     2      93.966
2023-12-06T15:23:04.44109989Z  aarch64      cpu3     0     0         0       node-4 3.233  0      unknown 0    Ubuntu unknown   0.033   0     2.633  93.4
2023-12-06T15:23:04.44109989Z  aarch64      cpu4     0     0         0       node-4 3.2    0      unknown 0    Ubuntu unknown   0.033   0     3.133  93.266
2023-12-06T15:23:04.44109989Z  aarch64      cpu5     0     0         0       node-4 3.7    0      unknown 0    Ubuntu unknown   0.033   0     2.5    93.133
2023-12-06T15:23:04.44109989Z  aarch64      cpu6     0     0         0       node-4 3.867  0      unknown 0    Ubuntu unknown   0       0     2.8    92.8
2023-12-06T15:23:04.44109989Z  aarch64      cpu7     0     0         0       node-4 3.567  0      unknown 0    Ubuntu unknown   0.033   0     2.9    93
2023-12-06T15:23:34.419582997Z aarch64      cpu0     0     0         0       node-4 3.167  0.033  unknown 0    Ubuntu unknown   0       0     3.033  93.2
2023-12-06T15:23:34.419582997Z aarch64      cpu1     0     0         0       node-4 3      0      unknown 0    Ubuntu unknown   0       0     2.3    94.033
2023-12-06T15:23:34.419582997Z aarch64      cpu2     0     0         0       node-4 3.433  0      unknown 0    Ubuntu unknown   0       0     2.067  93.733
2023-12-06T15:23:34.419582997Z aarch64      cpu3     0     0         0       node-4 3.733  0      unknown 0    Ubuntu unknown   0.033   0     3.067  92.533
2023-12-06T15:23:34.419582997Z aarch64      cpu4     0     0         0       node-4 3.167  0      unknown 0    Ubuntu unknown   0       0     2.733  93.533
2023-12-06T15:23:34.419582997Z aarch64      cpu5     0     0         0       node-4 3.033  0      unknown 0    Ubuntu unknown   0       0     2.067  94.433
2023-12-06T15:23:34.419582997Z aarch64      cpu6     0     0         0       node-4 3.367  0      unknown 0    Ubuntu unknown   0.033   0     3.333  92.7
2023-12-06T15:23:34.419582997Z aarch64      cpu7     0     0         0       node-4 3.267  0      unknown 0    Ubuntu unknown   0.033   0     2.4    93.733
2023-12-06T15:24:04.435584605Z aarch64      cpu0     0     0         0       node-4 4.133  0      unknown 0    Ubuntu unknown   0.067   0     1.8    93.633
2023-12-06T15:24:04.435584605Z aarch64      cpu1     0     0         0       node-4 3.6    0      unknown 0    Ubuntu unknown   0       0     3.633  92.333
2023-12-06T15:24:04.435584605Z aarch64      cpu2     0     0         0       node-4 3.667  0      unknown 0    Ubuntu unknown   0       0     3.267  92.533
2023-12-06T15:24:04.435584605Z aarch64      cpu3     0     0         0       node-4 3.133  0      unknown 0    Ubuntu unknown   0       0     1.333  95.133
2023-12-06T15:24:04.435584605Z aarch64      cpu4     0     0         0       node-4 3.4    0.033  unknown 0    Ubuntu unknown   0.033   0     3.3    92.833
2023-12-06T15:24:04.435584605Z aarch64      cpu5     0     0         0       node-4 3      0      unknown 0    Ubuntu unknown   0.033   0     1.533  95
2023-12-06T15:24:04.435584605Z aarch64      cpu6     0     0         0       node-4 3.533  0      unknown 0    Ubuntu unknown   0       0     2.567  93.466
2023-12-06T15:24:04.435584605Z aarch64      cpu7     0     0         0       node-4 3.433  0.033  unknown 0    Ubuntu unknown   0.033   0     2.967  92.866
2023-12-06T15:24:34.423576212Z aarch64      cpu0     0     0         0       node-4 3.333  0.067  unknown 0    Ubuntu unknown   0.033   0     1.967  94.133
2023-12-06T15:24:34.423576212Z aarch64      cpu1     0     0         0       node-4 3.2    0      unknown 0    Ubuntu unknown   0       0     2.867  93.433
2023-12-06T15:24:34.423576212Z aarch64      cpu2     0     0         0       node-4 3.7    0      unknown 0    Ubuntu unknown   0.033   0     3.1    92.566
2023-12-06T15:24:34.423576212Z aarch64      cpu3     0     0         0       node-4 3.5    0      unknown 0    Ubuntu unknown   0.033   0     2.167  93.733
2023-12-06T15:24:34.423576212Z aarch64      cpu4     0     0         0       node-4 4.133  0      unknown 0    Ubuntu unknown   0       0     2.6    92.699
2023-12-06T15:24:34.423576212Z aarch64      cpu5     0     0         0       node-4 3.2    0      unknown 0    Ubuntu unknown   0       0     2.8    93.366
2023-12-06T15:24:34.423576212Z aarch64      cpu6     0     0         0       node-4 3.633  0      unknown 0    Ubuntu unknown   0       0     2.833  93.099
2023-12-06T15:24:34.423576212Z aarch64      cpu7     0     0         0       node-4 3.267  0      unknown 0    Ubuntu unknown   0.067   0     2.433  93.799
2023-12-06T15:25:04.435645782Z aarch64      cpu0     0     0         0       node-4 4.133  0      unknown 0    Ubuntu unknown   0       0     3.2    91.666
2023-12-06T15:25:04.435645782Z aarch64      cpu1     0     0         0       node-4 3.733  0      unknown 0    Ubuntu unknown   0       0     2.2    93.633
2023-12-06T15:25:04.435645782Z aarch64      cpu2     0     0         0       node-4 3.2    0      unknown 0    Ubuntu unknown   0.033   0     2.8    93.333
2023-12-06T15:25:04.435645782Z aarch64      cpu3     0     0         0       node-4 3.433  0.033  unknown 0    Ubuntu unknown   0.033   0     2.533  93.166
2023-12-06T15:25:04.435645782Z aarch64      cpu4     0     0         0       node-4 4.033  0      unknown 0    Ubuntu unknown   0       0     3.467  91.9
2023-12-06T15:25:04.435645782Z aarch64      cpu5     0     0         0       node-4 3.6    0      unknown 0    Ubuntu unknown   0       0     1.967  93.766
2023-12-06T15:25:04.435645782Z aarch64      cpu6     0     0         0       node-4 3.833  0      unknown 0    Ubuntu unknown   0.033   0     2.4    93.066
2023-12-06T15:25:04.435645782Z aarch64      cpu7     0     0         0       node-4 3.467  0      unknown 0    Ubuntu unknown   0.1     0     2.933  92.733
2023-12-06T15:25:34.423917166Z aarch64      cpu0     0     0         0       node-4 3.033  0.1    unknown 0    Ubuntu unknown   0.033   0     2.467  93.666
2023-12-06T15:25:34.423917166Z aarch64      cpu1     0     0         0       node-4 3.8    0      unknown 0    Ubuntu unknown   0.033   0     2.633  92.966
2023-12-06T15:25:34.423917166Z aarch64      cpu2     0     0         0       node-4 2.967  0.033  unknown 0    Ubuntu unknown   0       0     3.467  92.966
2023-12-06T15:25:34.423917166Z aarch64      cpu3     0     0         0       node-4 3.533  0      unknown 0    Ubuntu unknown   0       0     3.3    92.666
2023-12-06T15:25:34.423917166Z aarch64      cpu4     0     0         0       node-4 4.1    0      unknown 0    Ubuntu unknown   0       0     2.867  92.566
2023-12-06T15:25:34.423917166Z aarch64      cpu5     0     0         0       node-4 3.1    0.033  unknown 0    Ubuntu unknown   0       0     1.7    94.533
2023-12-06T15:25:34.423917166Z aarch64      cpu6     0     0         0       node-4 3.633  0      unknown 0    Ubuntu unknown   0.033   0     1.767  93.833
2023-12-06T15:25:34.423917166Z aarch64      cpu7     0     0         0       node-4 3.733  0      unknown 0    Ubuntu unknown   0       0     2.9    92.733
2023-12-06T15:26:04.435789588Z aarch64      cpu0     0     0         0       node-4 2.967  0.067  unknown 0    Ubuntu unknown   0.033   0     3.667  92.7
2023-12-06T15:26:04.435789588Z aarch64      cpu1     0     0         0       node-4 3.233  0      unknown 0    Ubuntu unknown   0.067   0     1.833  94.333
2023-12-06T15:26:04.435789588Z aarch64      cpu2     0     0         0       node-4 3.2    0      unknown 0    Ubuntu unknown   0       0     2.1    94.133
2023-12-06T15:26:04.435789588Z aarch64      cpu3     0     0         0       node-4 3.3    0      unknown 0    Ubuntu unknown   0       0     3.4    92.633
2023-12-06T15:26:04.435789588Z aarch64      cpu4     0     0         0       node-4 4.2    0      unknown 0    Ubuntu unknown   0       0     2.633  92.666
2023-12-06T15:26:04.435789588Z aarch64      cpu5     0     0         0       node-4 3.167  0      unknown 0    Ubuntu unknown   0.033   0     1.567  94.533
2023-12-06T15:26:04.435789588Z aarch64      cpu6     0     0         0       node-4 3.267  0      unknown 0    Ubuntu unknown   0       0     1.733  94.3
2023-12-06T15:26:04.435789588Z aarch64      cpu7     0     0         0       node-4 4.533  0      unknown 0    Ubuntu unknown   0.033   0     2.633  92.166
2023-12-06T15:26:34.419578546Z aarch64      cpu0     0     0         0       node-4 3.633  0      unknown 0    Ubuntu unknown   0       0     2.267  93.9
2023-12-06T15:26:34.419578546Z aarch64      cpu1     0     0         0       node-4 2.933  0      unknown 0    Ubuntu unknown   0       0     2.633  94.033
2023-12-06T15:26:34.419578546Z aarch64      cpu2     0     0         0       node-4 3.5    0      unknown 0    Ubuntu unknown   0       0     2.6    93.333
2023-12-06T15:26:34.419578546Z aarch64      cpu3     0     0         0       node-4 3.567  0      unknown 0    Ubuntu unknown   0.033   0     2.6    93.466
2023-12-06T15:26:34.419578546Z aarch64      cpu4     0     0         0       node-4 2.767  0      unknown 0    Ubuntu unknown   0       0     3.067  93.733
2023-12-06T15:26:34.419578546Z aarch64      cpu5     0     0         0       node-4 3.167  0      unknown 0    Ubuntu unknown   0       0     2.733  93.8
2023-12-06T15:26:34.419578546Z aarch64      cpu6     0     0         0       node-4 3.4    0      unknown 0    Ubuntu unknown   0       0     2.167  93.933
2023-12-06T15:26:34.419578546Z aarch64      cpu7     0     0         0       node-4 3.967  0.033  unknown 0    Ubuntu unknown   0       0     2.267  93.366
2023-12-06T15:27:04.435668615Z aarch64      cpu0     0     0         0       node-4 2.7    0      unknown 0    Ubuntu unknown   0.033   0     2      94.666
2023-12-06T15:27:04.435668615Z aarch64      cpu1     0     0         0       node-4 3      0      unknown 0    Ubuntu unknown   0.067   0     1.567  94.8
2023-12-06T15:27:04.435668615Z aarch64      cpu2     0     0         0       node-4 2.667  0      unknown 0    Ubuntu unknown   0       0     2.133  94.566
2023-12-06T15:27:04.435668615Z aarch64      cpu3     0     0         0       node-4 3.633  0      unknown 0    Ubuntu unknown   0.033   0     3.233  92.466
2023-12-06T15:27:04.435668615Z aarch64      cpu4     0     0         0       node-4 3.133  0      unknown 0    Ubuntu unknown   0.033   0     3.1    93.233
2023-12-06T15:27:04.435668615Z aarch64      cpu5     0     0         0       node-4 3.267  0      unknown 0    Ubuntu unknown   0.033   0     3.333  92.633
2023-12-06T15:27:04.435668615Z aarch64      cpu6     0     0         0       node-4 3.467  0      unknown 0    Ubuntu unknown   0       0     2.467  93.666
2023-12-06T15:27:04.435668615Z aarch64      cpu7     0     0         0       node-4 2.833  0      unknown 0    Ubuntu unknown   0       0     1.7    94.833
2023-12-06T15:27:34.451668398Z aarch64      cpu0     0     0         0       node-4 3.4    0.067  unknown 0    Ubuntu unknown   0.033   0     2.367  93.733
2023-12-06T15:27:34.451668398Z aarch64      cpu1     0     0         0       node-4 3.833  0.033  unknown 0    Ubuntu unknown   0       0     2.867  92.566
2023-12-06T15:27:34.451668398Z aarch64      cpu2     0     0         0       node-4 3.4    0      unknown 0    Ubuntu unknown   0.033   0     3.067  92.933
2023-12-06T15:27:34.451668398Z aarch64      cpu3     0     0         0       node-4 3.467  0      unknown 0    Ubuntu unknown   0       0     2.067  93.933
2023-12-06T15:27:34.451668398Z aarch64      cpu4     0     0         0       node-4 3.7    0      unknown 0    Ubuntu unknown   0       0     4.367  91.3
2023-12-06T15:27:34.451668398Z aarch64      cpu5     0     0         0       node-4 3.2    0      unknown 0    Ubuntu unknown   0       0     2      94.266
2023-12-06T15:27:34.451668398Z aarch64      cpu6     0     0         0       node-4 4.367  0      unknown 0    Ubuntu unknown   0       0     2.1    92.966
2023-12-06T15:27:34.451668398Z aarch64      cpu7     0     0         0       node-4 3.533  0      unknown 0    Ubuntu unknown   0       0     3.133  92.699
2023-12-06T15:28:04.435770961Z aarch64      cpu0     0     0         0       node-4 3.367  0      unknown 0    Ubuntu unknown   0.033   0     2.9    93.233
2023-12-06T15:28:04.435770961Z aarch64      cpu1     0     0         0       node-4 3.167  0      unknown 0    Ubuntu unknown   0       0     2.333  94
2023-12-06T15:28:04.435770961Z aarch64      cpu2     0     0         0       node-4 4.033  0      unknown 0    Ubuntu unknown   0.033   0     2.567  92.966
2023-12-06T15:28:04.435770961Z aarch64      cpu3     0     0         0       node-4 3.267  0      unknown 0    Ubuntu unknown   0.033   0     2.067  94
2023-12-06T15:28:04.435770961Z aarch64      cpu4     0     0         0       node-4 4.033  0.033  unknown 0    Ubuntu unknown   0.033   0     2.767  92.333
2023-12-06T15:28:04.435770961Z aarch64      cpu5     0     0         0       node-4 3.3    0      unknown 0    Ubuntu unknown   0       0     3      93.233
2023-12-06T15:28:04.435770961Z aarch64      cpu6     0     0         0       node-4 3.2    0      unknown 0    Ubuntu unknown   0.033   0     2.6    93.8
2023-12-06T15:28:04.435770961Z aarch64      cpu7     0     0         0       node-4 2.9    0      unknown 0    Ubuntu unknown   0.033   0     2.967  93.633
2023-12-06T15:28:34.45168207Z  aarch64      cpu0     0     0         0       node-4 72.033 0.1    unknown 0    Ubuntu unknown   0       0     1.3    26
2023-12-06T15:28:34.45168207Z  aarch64      cpu1     0     0         0       node-4 72.233 0.033  unknown 0    Ubuntu unknown   0       0     2.167  25
2023-12-06T15:28:34.45168207Z  aarch64      cpu2     0     0         0       node-4 71.7   0.533  unknown 0    Ubuntu unknown   0       0     1.667  25.6
2023-12-06T15:28:34.45168207Z  aarch64      cpu3     0     0         0       node-4 71.733 0.033  unknown 0    Ubuntu unknown   0.033   0     1.233  26.4
2023-12-06T15:28:34.45168207Z  aarch64      cpu4     0     0         0       node-4 72.4   0      unknown 0    Ubuntu unknown   0.033   0     2      25.067
2023-12-06T15:28:34.45168207Z  aarch64      cpu5     0     0         0       node-4 72.466 0      unknown 0    Ubuntu unknown   0       0     1.567  25.267
2023-12-06T15:28:34.45168207Z  aarch64      cpu6     0     0         0       node-4 71.966 0      unknown 0    Ubuntu unknown   0       0     1.433  26
2023-12-06T15:28:34.45168207Z  aarch64      cpu7     0     0         0       node-4 0.767  0      unknown 0    Ubuntu unknown   0       0     55.4   43.566
2023-12-06T15:29:04.439742772Z aarch64      cpu0     0     0         0       node-4 95.433 0.033  unknown 0    Ubuntu unknown   0.033   0     1.367  2.5
2023-12-06T15:29:04.439742772Z aarch64      cpu1     0     0         0       node-4 95.333 0.667  unknown 0    Ubuntu unknown   0.033   0     1.367  2
2023-12-06T15:29:04.439742772Z aarch64      cpu2     0     0         0       node-4 95.9   0.033  unknown 0    Ubuntu unknown   0       0     1.433  2
2023-12-06T15:29:04.439742772Z aarch64      cpu3     0     0         0       node-4 96.033 0.1    unknown 0    Ubuntu unknown   0.033   0     1.3    1.967
