time                           architecture cpu_name guest guestnice hardirq host   idle   iowait mtm     nice os     serial_no softirq steal sys    user
2023-12-05T16:28:17.516423554Z aarch64      cpu7     0     0         0       node-2 51.333 0.167  unknown 0    Ubuntu unknown   0.167   0     2.3    45.8
2023-12-05T16:28:47.498911158Z aarch64      cpu0     0     0         0       node-2 5.933  0.1    unknown 0    Ubuntu unknown   10      0     27     56.333
2023-12-05T16:28:47.498911158Z aarch64      cpu1     0     0         0       node-2 41.3   0.167  unknown 0    Ubuntu unknown   0.9     0     2.4    52.9
2023-12-05T16:28:47.498911158Z aarch64      cpu2     0     0         0       node-2 38.766 0.167  unknown 0    Ubuntu unknown   2.2     0     2.3    52.733
2023-12-05T16:28:47.498911158Z aarch64      cpu3     0     0         0       node-2 39.033 0.333  unknown 0    Ubuntu unknown   2.7     0     2.2    52.333
2023-12-05T16:28:47.498911158Z aarch64      cpu4     0     0         0       node-2 42.266 0.4    unknown 0    Ubuntu unknown   0.367   0     2.9    53.2
2023-12-05T16:28:47.498911158Z aarch64      cpu5     0     0         0       node-2 43.2   0.4    unknown 0    Ubuntu unknown   0       0     2.133  53.4
2023-12-05T16:28:47.498911158Z aarch64      cpu6     0     0         0       node-2 43.133 0.133  unknown 0    Ubuntu unknown   0.067   0     2.3    53.466
2023-12-05T16:28:47.498911158Z aarch64      cpu7     0     0         0       node-2 42.8   0.3    unknown 0    Ubuntu unknown   0.133   0     2.367  53.333
2023-12-05T16:29:17.515668061Z aarch64      cpu0     0     0         0       node-2 5      0.033  unknown 0    Ubuntu unknown   9.467   0     31.6   53.3
2023-12-05T16:29:17.515668061Z aarch64      cpu1     0     0         0       node-2 47.333 0.133  unknown 0    Ubuntu unknown   0.9     0     2.133  47.633
2023-12-05T16:29:17.515668061Z aarch64      cpu2     0     0         0       node-2 44.4   0.2    unknown 0    Ubuntu unknown   2.267   0     2.333  47.433
2023-12-05T16:29:17.515668061Z aarch64      cpu3     0     0         0       node-2 44.833 0.367  unknown 0    Ubuntu unknown   2.167   0     2.3    47.133
2023-12-05T16:29:17.515668061Z aarch64      cpu4     0     0         0       node-2 48.233 0.467  unknown 0    Ubuntu unknown   0.367   0     2.5    48.033
2023-12-05T16:29:17.515668061Z aarch64      cpu5     0     0         0       node-2 48.566 0.233  unknown 0    Ubuntu unknown   0.033   0     2.167  48.6
2023-12-05T16:29:17.515668061Z aarch64      cpu6     0     0         0       node-2 48.433 0.233  unknown 0    Ubuntu unknown   0       0     2.367  48.533
2023-12-05T16:29:17.515668061Z aarch64      cpu7     0     0         0       node-2 47.666 0.633  unknown 0    Ubuntu unknown   0.033   0     2.533  48.1
