time                           architecture cpu_name guest guestnice hardirq host   idle   iowait mtm     nice os     serial_no softirq steal sys    user
2023-12-06T13:07:04.404338058Z aarch64      cpu7     0     0         0       node-4 6.57   0.1    unknown 0    Ubuntu unknown   1.167   0     5.536  86.38
2023-12-06T13:07:34.54881139Z  aarch64      cpu0     0     0         0       node-4 3.967  0      unknown 0    Ubuntu unknown   11.366  0     27.1   57.832
2023-12-06T13:07:34.54881139Z  aarch64      cpu1     0     0         0       node-4 36.766 0      unknown 0    Ubuntu unknown   0.9     0     3.467  57.566
2023-12-06T13:07:34.54881139Z  aarch64      cpu2     0     0         0       node-4 30.699 0.033  unknown 0    Ubuntu unknown   5.633   0     2.367  55.532
2023-12-06T13:07:34.54881139Z  aarch64      cpu3     0     0         0       node-4 38.566 0      unknown 0    Ubuntu unknown   0       0     3.3    57.799
2023-12-06T13:07:34.54881139Z  aarch64      cpu4     0     0         0       node-4 37.499 0.3    unknown 0    Ubuntu unknown   0.033   0     3.067  58.766
2023-12-06T13:07:34.54881139Z  aarch64      cpu5     0     0         0       node-4 37.833 0      unknown 0    Ubuntu unknown   0       0     3.033  59.032
2023-12-06T13:07:34.54881139Z  aarch64      cpu6     0     0         0       node-4 38.533 0      unknown 0    Ubuntu unknown   0.067   0     3.033  58.132
2023-12-06T13:07:34.54881139Z  aarch64      cpu7     0     0         0       node-4 37.999 0      unknown 0    Ubuntu unknown   0.067   0     3.533  58.332
2023-12-06T13:08:04.564294688Z aarch64      cpu0     0     0         0       node-4 1.8    0      unknown 0    Ubuntu unknown   12.5    0     26.6   58.467
2023-12-06T13:08:04.564294688Z aarch64      cpu1     0     0         0       node-4 0.4    0      unknown 0    Ubuntu unknown   2.2     0     3.6    93.6
2023-12-06T13:08:04.564294688Z aarch64      cpu2     0     0         0       node-4 0.3    0      unknown 0    Ubuntu unknown   15.567  0     4.067  79.9
2023-12-06T13:08:04.564294688Z aarch64      cpu3     0     0         0       node-4 0.433  0      unknown 0    Ubuntu unknown   0.067   0     5.667  93.8
2023-12-06T13:08:04.564294688Z aarch64      cpu4     0     0         0       node-4 0.267  0      unknown 0    Ubuntu unknown   0.1     0     4.9    94.634
2023-12-06T13:08:04.564294688Z aarch64      cpu5     0     0         0       node-4 0.2    0      unknown 0    Ubuntu unknown   0.033   0     4.2    95.467
2023-12-06T13:08:04.564294688Z aarch64      cpu6     0     0         0       node-4 0.133  0      unknown 0    Ubuntu unknown   0       0     4.533  95.234
